Rk,Player,Date,Age,Team,Unnamed: 5,Opp,Result,"App,Dec",IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR,Pos
362,Reed Garrett,2025-06-10,32-159,NYM,,WSN,"W, 5-4 (10)","10-GF(10), W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
363,Justin Garza,2025-06-10,31-082,NYM,,WSN,"W, 5-4 (10)",8-8,0.2,0,0,0,0,0,0,0,2,0,0,1,2,0,P
364,Lucas Giolito,2025-06-10,30-331,BOS,,TBR,"W, 3-1","GS-6, W",6.0,3,1,0,1,0,3,0,4,0,0,0,23,6,P
365,Sawyer Gipson-Long,2025-06-10,27-180,DET,@,BAL,"W, 5-3","4-8, H",4.2,3,1,1,0,0,0,0,5,1,0,1,17,4,P
366,MacKenzie Gore,2025-06-10,26-106,WSN,@,NYM,"L, 4-5 (10)",GS-6,6.0,5,2,2,0,1,0,0,6,0,0,0,23,5,P
367,Chad Green,2025-06-10,34-017,TOR,@,STL,"W, 10-9",8-9,1.0,4,3,3,0,1,0,0,0,0,0,0,7,4,P
368,Seth Halvorsen,2025-06-10,25-112,COL,,SFG,"L, 5-6","7-7, H",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
369,Hogan Harris,2025-06-10,28-166,ATH,@,LAA,"L, 1-2 (10)","10-GF(10), L",0.2,1,1,0,1,0,1,1,0,0,0,0,4,2,P
370,Kyle Harrison,2025-06-10,23-302,SFG,@,COL,"W, 6-5",GS-5,5.0,4,3,3,0,2,2,0,6,0,0,0,21,6,P
371,Ronny Henriquez,2025-06-10,24-355,MIA,@,PIT,"W, 3-2","8-8, H",1.0,2,2,2,0,2,0,0,1,0,0,0,5,2,P
372,Cole Henry,2025-06-10,25-330,WSN,@,NYM,"L, 4-5 (10)","10-GF(10), L",0.0,1,1,0,1,0,0,0,0,0,0,0,1,1,P
373,Kiké Hernández,2025-06-10,33-290,LAD,@,SDP,"L, 1-11",6-GF(8),2.1,3,2,1,1,0,2,0,0,0,0,1,13,5,P
374,Carlos Hernández,2025-06-10,28-091,PHI,,CHC,"L, 4-8",8-GF,1.2,2,0,0,0,0,0,0,1,0,0,0,7,2,P
375,Tim Hill,2025-06-10,35-120,NYY,@,KCR,"W, 10-2",9-GF,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
376,Jeff Hoffman,2025-06-10,32-153,TOR,@,STL,"W, 10-9","9-GF, S",0.1,1,1,1,0,1,0,0,0,0,0,0,2,1,P
377,Grant Holmes,2025-06-10,29-080,ATL,@,MIL,"L, 1-4","GS-6, L",5.1,5,3,3,0,2,3,0,9,0,0,0,23,8,P
378,Brant Hurter,2025-06-10,26-277,DET,@,BAL,"W, 5-3",GS-3,2.2,2,1,1,0,0,0,0,3,1,0,0,12,4,P
379,Kenley Jansen,2025-06-10,37-253,LAA,,ATH,"W, 2-1 (10)",9-9,1.0,1,0,0,0,0,0,0,0,0,0,0,4,1,P
380,Bryce Jarvis,2025-06-10,27-166,ARI,,SEA,"W, 10-3","7-GF, S",3.0,3,1,1,0,0,2,0,2,0,0,0,13,5,P
381,Jakob Junis,2025-06-10,32-267,CLE,,CIN,"L, 0-1",9-GF,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
382,Tommy Kahnle,2025-06-10,35-307,DET,@,BAL,"W, 5-3","8-8, H",0.1,0,0,0,0,0,1,0,1,0,0,0,2,1,P
383,Brad Keller,2025-06-10,29-318,CHC,@,PHI,"W, 8-4","7-7, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
384,Mitch Keller,2025-06-10,29-067,PIT,,MIA,"L, 2-3","GS-6, L",6.0,8,3,3,0,1,0,0,4,0,0,1,26,8,P
385,Michael Kelly,2025-06-10,32-277,ATH,@,LAA,"L, 1-2 (10)","6-7, H",2.0,1,0,0,0,0,2,0,0,0,0,0,8,3,P
386,John King,2025-06-10,30-269,STL,,TOR,"L, 9-10",6-7,1.1,1,1,1,0,0,0,0,0,0,0,0,5,1,P
387,Tyler Kinley,2025-06-10,34-130,COL,,SFG,"L, 5-6","8-8, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
388,Jackson Kowar,2025-06-10,28-249,SEA,@,ARI,"L, 3-10",7-GF(8),2.0,1,1,1,0,1,0,0,3,0,0,0,7,1,P
389,Kyle Leahy,2025-06-10,28-006,STL,,TOR,"L, 9-10",7-8,1.2,3,1,1,0,1,0,0,1,0,0,0,7,3,P
390,Chase Lee,2025-06-10,26-301,DET,@,BAL,"W, 5-3","3-3, W",0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,P
391,Brad Lord,2025-06-10,25-116,WSN,@,NYM,"L, 4-5 (10)","7-7, H",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
392,Daniel Lynch IV,2025-06-10,28-205,KCR,,NYY,"L, 2-10",7-7,1.0,1,0,0,0,0,1,0,2,0,0,0,5,2,P
393,Tyler Mahle,2025-06-10,30-254,TEX,@,MIN,"W, 16-4","GS-6, W",5.2,10,4,4,0,1,1,0,3,0,0,0,26,11,P
394,Isaac Mattson,2025-06-10,29-331,PIT,,MIA,"L, 2-3",8-GF,2.0,0,0,0,0,0,0,0,3,0,0,0,6,0,P
395,Lance McCullers Jr.,2025-06-10,31-251,HOU,,CHW,"L, 2-4","GS-5, L",5.0,4,4,4,0,1,4,0,6,0,0,0,23,8,P
396,T.J. McFarland,2025-06-10,36-002,ATH,@,LAA,"L, 1-2 (10)","8-8,BS",0.1,2,1,1,0,1,0,0,0,0,0,0,3,2,P
397,Trevor Megill,2025-06-10,31-187,MIL,,ATL,"W, 4-1","9-GF, S",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
398,Miles Mikolas,2025-06-10,36-291,STL,,TOR,"L, 9-10","GS-5, L",5.0,9,6,6,0,1,0,0,2,0,0,0,24,10,P
399,Erik Miller,2025-06-10,27-117,SFG,@,COL,"W, 6-5","8-8, W",0.1,0,0,0,0,0,1,0,1,0,0,0,2,1,P
400,David Morgan,2025-06-10,25-227,SDP,,LAD,"W, 11-1",8-GF,2.0,3,1,1,0,0,2,0,1,0,0,0,10,5,P
401,Kaleb Ort,2025-06-10,33-125,HOU,,CHW,"L, 2-4",9-GF,1.0,0,0,0,0,0,2,0,1,0,0,0,4,2,P
402,Carson Palmquist,2025-06-10,24-236,COL,,SFG,"L, 5-6",GS-5,4.0,4,2,2,0,1,3,0,2,2,0,0,21,9,P
403,Ryan Pepiot,2025-06-10,27-293,TBR,@,BOS,"L, 1-3","GS-6, L",5.2,5,3,3,0,1,2,0,9,0,0,0,24,7,P
404,Brandon Pfaadt,2025-06-10,26-238,ARI,,SEA,"W, 10-3","GS-6, W",5.0,9,2,2,0,2,1,0,4,0,0,0,24,10,P
405,Cade Povich,2025-06-10,25-059,BAL,,DET,"L, 3-5","GS-5, L",4.2,9,5,5,0,1,1,0,6,0,0,0,24,10,P
406,Ryan Pressly,2025-06-10,36-177,CHC,@,PHI,"W, 8-4",8-8,1.0,2,0,0,0,0,0,0,1,0,0,0,5,2,P
407,Quinn Priester,2025-06-10,24-267,MIL,,ATL,"W, 4-1","GS-6, W",6.0,7,1,1,0,0,0,0,7,0,0,0,24,7,P
408,Colin Rea,2025-06-10,34-344,CHC,@,PHI,"W, 8-4",GS-5,4.1,7,4,4,0,1,0,0,5,1,0,0,20,8,P
409,Trevor Richards,2025-06-10,32-026,KCR,,NYY,"L, 2-10",8-GF,2.0,3,0,0,0,0,0,0,1,0,0,1,9,3,P
410,Joe Ross,2025-06-10,32-020,PHI,,CHC,"L, 4-8",7-8,1.1,2,3,3,0,0,2,0,2,0,0,0,8,4,P
411,Chris Roycroft,2025-06-10,27-354,STL,,TOR,"L, 9-10",9-GF,1.0,3,2,2,0,0,0,0,2,0,0,1,6,3,P
412,José Ruiz,2025-06-10,30-232,ATL,@,MIL,"L, 1-4",7-7,1.0,0,0,0,0,0,1,0,2,0,0,0,4,1,P
413,Matt Sauer,2025-06-10,26-140,LAD,@,SDP,"L, 1-11","2-6, L",4.2,13,9,9,0,1,3,0,6,1,0,1,30,17,P
414,Tayler Scott,2025-06-10,33-009,ARI,,SEA,"W, 10-3","6-6, H",1.0,0,0,0,0,0,2,0,1,0,0,0,5,2,P
415,Shane Smith,2025-06-10,25-067,CHW,@,HOU,"W, 4-2","GS-6, W",6.0,7,1,1,0,0,2,0,4,0,0,0,24,9,P
416,José Soriano,2025-06-10,26-233,LAA,,ATH,"W, 2-1 (10)",GS-7,7.0,2,1,1,0,0,2,0,12,0,0,0,25,4,P
417,Bennett Sousa,2025-06-10,30-065,HOU,,CHW,"L, 2-4",6-7,2.0,0,0,0,0,0,1,0,4,0,0,0,7,1,P
418,Mitch Spence,2025-06-10,27-035,ATH,@,LAA,"L, 1-2 (10)",GS-5,5.0,3,0,0,0,0,0,0,4,1,0,0,18,4,P
419,Hunter Strickland,2025-06-10,36-259,LAA,,ATH,"W, 2-1 (10)",8-8,1.0,1,0,0,0,0,0,0,0,0,0,0,4,1,P
420,Grant Taylor,2025-06-10,23-021,CHW,@,HOU,"W, 4-2","7-7, H",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
421,Caleb Thielbar,2025-06-10,38-130,CHC,@,PHI,"W, 8-4","6-6, W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
422,Trent Thornton,2025-06-10,31-253,SEA,@,ARI,"L, 3-10",6-6,1.0,5,5,5,0,1,2,0,1,0,0,0,9,7,P
423,Justin Topa,2025-06-10,34-095,MIN,,TEX,"L, 4-16",5-6,1.1,4,3,3,0,1,0,0,0,0,0,0,8,4,P
424,Lou Trivino,2025-06-10,33-252,LAD,@,SDP,"L, 1-11",GS-1,1.0,0,0,0,0,0,0,0,0,1,0,0,3,1,P
425,Abner Uribe,2025-06-10,24-355,MIL,,ATL,"W, 4-1","7-8, H",2.0,1,0,0,0,0,0,0,1,0,0,0,7,1,P
426,Will Vest,2025-06-10,30-004,DET,@,BAL,"W, 5-3","9-GF, S",1.0,1,1,1,0,1,0,0,1,0,0,0,4,1,P
427,Victor Vodnik,2025-06-10,25-244,COL,,SFG,"L, 5-6","9-GF,BS",0.2,2,0,0,0,0,0,0,0,0,0,0,4,2,P
428,Taijuan Walker,2025-06-10,32-301,PHI,,CHC,"L, 4-8","6-6, BL",1.0,2,2,2,0,1,0,0,1,0,0,0,5,2,P
429,Greg Weissert,2025-06-10,30-126,BOS,,TBR,"W, 3-1","9-GF, S",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
430,Garrett Whitlock,2025-06-10,28-364,BOS,,TBR,"W, 3-1","7-8, H",2.0,0,0,0,0,0,0,0,3,0,0,0,6,0,P
431,Steven Wilson,2025-06-10,30-290,CHW,@,HOU,"W, 4-2","8-8, H",1.0,2,1,1,0,0,1,0,1,0,0,0,6,3,P
432,Cole Winn,2025-06-10,25-197,TEX,@,MIN,"W, 16-4",8-8,1.0,0,0,0,0,0,1,0,0,0,0,0,4,1,P
433,Simeon Woods Richardson,2025-06-10,24-256,MIN,,TEX,"L, 4-16","GS-5, L",4.2,8,7,6,1,0,3,0,4,0,0,2,26,12,P
434,Kolby Allard,2025-06-09,27-300,CLE,,CIN,"L, 4-7",8-GF,2.0,3,1,0,1,0,0,0,1,0,0,0,10,4,P
435,Shaun Anderson,2025-06-09,30-223,LAA,,ATH,"W, 7-4",9-9,0.2,2,2,2,0,1,0,0,0,0,0,0,4,2,P
436,Grant Anderson,2025-06-09,27-353,MIL,,ATL,"L, 1-7",8-GF,1.1,3,3,3,0,1,3,0,1,0,0,0,10,6,P
437,Graham Ashcraft,2025-06-09,27-118,CIN,@,CLE,"W, 7-4","7-7, H",1.0,1,1,1,0,1,2,0,2,0,0,0,6,3,P
438,Kyle Backhus,2025-06-09,27-129,ARI,,SEA,"W, 8-4 (11)","7-7, H",0.2,2,0,0,0,0,0,0,1,0,0,0,4,2,P
439,Anthony Banda,2025-06-09,31-303,LAD,@,SDP,"W, 8-7 (10)",6-7,2.0,0,0,0,0,0,0,0,1,0,0,0,6,0,P
440,Tanner Banks,2025-06-09,33-228,PHI,,CHC,"W, 4-3 (11)","7-7, H",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
441,Shane Baz,2025-06-09,25-357,TBR,@,BOS,"W, 10-8 (11)",GS-6,5.1,3,3,3,0,0,3,0,5,1,0,0,22,7,P
442,Eduard Bazardo,2025-06-09,29-281,SEA,@,ARI,"L, 4-8 (11)",6-6,0.2,1,0,0,0,0,1,0,1,0,0,0,4,2,P
443,Jalen Beeks,2025-06-09,31-334,ARI,,SEA,"W, 8-4 (11)","11-GF(11), W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
444,Brayan Bello,2025-06-09,26-023,BOS,,TBR,"L, 8-10 (11)",GS-7,6.1,7,4,3,1,0,1,0,4,1,0,0,27,9,P
445,Brennan Bernardino,2025-06-09,33-145,BOS,,TBR,"L, 8-10 (11)",7-7,0.1,2,2,2,0,0,1,1,1,0,0,1,4,3,P
446,José Berríos,2025-06-09,31-013,TOR,@,STL,"W, 5-4 (10)",GS-7,6.2,4,0,0,0,0,2,0,1,0,0,0,25,6,P
447,Matthew Boyd,2025-06-09,34-127,CHC,@,PHI,"L, 3-4 (11)",GS-6,6.0,8,2,1,1,0,2,0,0,0,0,0,25,10,P
448,Jeff Brigham,2025-06-09,33-113,ARI,,SEA,"W, 8-4 (11)",9-9,0.0,4,3,3,0,1,0,0,0,0,0,0,4,4,P
449,Connor Brogdon,2025-06-09,30-131,LAA,,ATH,"W, 7-4",8-8,0.0,2,2,2,0,1,1,0,0,0,0,0,3,3,P
450,Mike Burrows,2025-06-09,25-213,PIT,,MIA,"W, 10-3",GS-5,4.1,4,2,2,0,1,3,0,6,0,0,0,20,8,P
451,Aroldis Chapman,2025-06-09,37-101,BOS,,TBR,"L, 8-10 (11)",10-10,1.0,1,1,0,1,0,0,0,2,0,0,0,4,1,P
452,Aaron Civale,2025-06-09,29-362,MIL,,ATL,"L, 1-7","GS-5, L",4.2,5,2,2,0,1,2,0,5,1,0,0,21,8,P
453,Garrett Cleavinger,2025-06-09,31-047,TBR,@,BOS,"W, 10-8 (11)","6-6,BS",0.2,1,0,0,0,0,0,0,2,1,0,0,4,2,P
454,Jeremiah Estrada,2025-06-09,26-220,SDP,,LAD,"L, 7-8 (10)",7-8,1.1,0,0,0,0,0,0,0,1,0,0,0,4,0,P
455,Pete Fairbanks,2025-06-09,31-175,TBR,@,BOS,"W, 10-8 (11)","8-9,BS",1.1,3,2,2,0,0,1,0,1,0,0,0,8,4,P
456,Caleb Ferguson,2025-06-09,28-342,PIT,,MIA,"W, 10-3","6-7, W",2.0,0,0,0,0,0,0,0,2,0,0,0,6,0,P
457,Tyler Ferguson,2025-06-09,31-247,ATH,@,LAA,"L, 4-7",8-GF(8),1.0,3,3,3,0,0,1,0,1,1,0,0,8,5,P
458,Matt Festa,2025-06-09,32-090,CLE,,CIN,"L, 4-7",5-6,1.0,1,1,1,0,0,0,0,0,0,0,0,4,1,P
459,Ian Gibaut,2025-06-09,31-202,CIN,@,CLE,"W, 7-4","6-6, H",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
460,Luis Guerrero,2025-06-09,24-308,BOS,,TBR,"L, 8-10 (11)",7-9,2.1,1,1,1,0,0,2,0,0,0,0,0,10,3,P
461,DL Hall,2025-06-09,26-263,MIL,,ATL,"L, 1-7",5-8,3.0,3,2,2,0,1,1,0,1,0,0,0,13,4,P
462,Emerson Hancock,2025-06-09,26-009,SEA,@,ARI,"L, 4-8 (11)",GS-5,5.0,6,2,2,0,1,3,0,3,0,0,0,23,9,P
463,Ryan Helsley,2025-06-09,30-326,STL,,TOR,"L, 4-5 (10)","9-9,BS",1.0,2,1,1,0,1,0,0,2,0,0,0,5,2,P
464,Carlos Hernández,2025-06-09,28-090,PHI,,CHC,"W, 4-3 (11)","11-GF(11), W",1.0,1,1,0,1,0,0,0,1,0,0,1,4,1,P
465,Tim Herrin,2025-06-09,28-244,CLE,,CIN,"L, 4-7",6-6,0.1,1,0,0,0,0,1,0,0,0,0,0,3,2,P
466,Jeff Hoffman,2025-06-09,32-152,TOR,@,STL,"W, 5-4 (10)","10-GF(10), S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
467,Grant Holman,2025-06-09,25-009,ATH,@,LAA,"L, 4-7",GS-1,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
468,Raisel Iglesias,2025-06-09,35-156,ATL,@,MIL,"W, 7-1",8-8,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
469,Kenley Jansen,2025-06-09,37-252,LAA,,ATH,"W, 7-4",9-GF,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
470,Jakob Junis,2025-06-09,32-266,CLE,,CIN,"L, 4-7",7-7,1.0,2,1,0,1,0,1,0,1,0,0,0,6,3,P
471,Janson Junk,2025-06-09,29-145,MIA,@,PIT,"L, 3-10",4-7,4.0,9,5,5,0,0,1,0,1,0,0,0,22,11,P
472,Brad Keller,2025-06-09,29-317,CHC,@,PHI,"L, 3-4 (11)",8-9,1.1,3,0,0,0,0,0,0,0,0,0,0,5,3,P
473,Zack Kelly,2025-06-09,30-098,BOS,,TBR,"L, 8-10 (11)","11-GF(11), L",1.0,1,2,1,1,0,3,1,1,0,0,0,7,4,P
474,Merrill Kelly,2025-06-09,36-238,ARI,,SEA,"W, 8-4 (11)",GS-6,6.0,4,0,0,0,0,2,0,7,0,0,0,22,6,P
475,Orion Kerkering,2025-06-09,24-066,PHI,,CHC,"W, 4-3 (11)",9-9,1.0,0,0,0,0,0,1,0,1,0,0,0,4,1,P
476,Yusei Kikuchi,2025-06-09,33-357,LAA,,ATH,"W, 7-4","GS-8, W",7.1,1,0,0,0,0,1,0,5,0,0,0,24,2,P
477,Dylan Lee,2025-06-09,30-312,ATL,@,MIL,"W, 7-1",9-GF,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
478,Casey Legumina,2025-06-09,27-355,SEA,@,ARI,"L, 4-8 (11)",7-8,2.0,2,2,2,0,0,2,0,3,0,0,0,9,4,P
479,Brendon Little,2025-06-09,28-302,TOR,@,STL,"W, 5-4 (10)","7-8, H",1.0,1,2,2,0,0,1,0,3,0,0,0,5,2,P
480,Justin Martínez,2025-06-09,23-314,ARI,,SEA,"W, 8-4 (11)",9-9,0.2,0,1,1,0,0,1,0,2,0,0,0,3,1,P
481,Phil Maton,2025-06-09,32-076,STL,,TOR,"L, 4-5 (10)","10-GF(10), L",1.0,1,1,0,1,0,2,1,0,0,0,0,5,3,P
482,Yuki Matsui,2025-06-09,29-222,SDP,,LAD,"L, 7-8 (10)",5-5,1.0,2,1,1,0,0,0,0,1,0,0,1,5,2,P
483,Dustin May,2025-06-09,27-276,LAD,@,SDP,"W, 8-7 (10)",GS-5,5.0,6,6,5,1,0,4,0,1,0,0,0,25,10,P
484,Wade Miley,2025-06-09,38-208,CIN,@,CLE,"W, 7-4","GS-5, W",5.0,5,3,3,0,0,4,0,2,1,0,0,21,10,P
485,Shelby Miller,2025-06-09,34-242,ARI,,SEA,"W, 8-4 (11)",8-8,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
486,Adrián Morejón,2025-06-09,26-102,SDP,,LAD,"L, 7-8 (10)",8-8,0.2,0,0,0,0,0,1,1,2,0,0,0,4,2,P
487,Juan Morillo,2025-06-09,26-082,ARI,,SEA,"W, 8-4 (11)",9-10,1.1,1,0,0,0,0,0,0,1,0,0,0,5,1,P
488,Andrés Muñoz,2025-06-09,26-144,SEA,@,ARI,"L, 4-8 (11)",9-9,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
489,Kyle Nicolas,2025-06-09,26-107,PIT,,MIA,"W, 10-3",8-GF,2.0,3,1,1,0,0,0,0,1,0,0,0,10,4,P
490,Riley O'Brien,2025-06-09,30-123,STL,,TOR,"L, 4-5 (10)",7-8,2.0,3,1,1,0,1,0,0,0,0,0,0,7,3,P
491,Luis Ortiz,2025-06-09,26-133,CLE,,CIN,"L, 4-7","GS-5, L",4.2,9,4,4,0,2,1,0,5,0,0,0,23,10,P
492,Eric Orze,2025-06-09,27-292,TBR,@,BOS,"W, 10-8 (11)","7-7, H",0.2,1,2,2,0,0,1,0,1,0,0,0,4,2,P
493,Emilio Pagán,2025-06-09,34-033,CIN,@,CLE,"W, 7-4","9-GF, S",1.0,0,0,0,0,0,1,0,2,0,0,0,4,1,P
494,Daniel Palencia,2025-06-09,25-124,CHC,@,PHI,"L, 3-4 (11)","10-GF(11), L",1.0,4,2,1,1,0,1,1,0,0,0,0,7,5,P
495,Andre Pallante,2025-06-09,26-264,STL,,TOR,"L, 4-5 (10)",GS-7,6.0,7,2,2,0,0,1,0,3,0,0,0,27,8,P
496,Wandy Peralta,2025-06-09,33-317,SDP,,LAD,"L, 7-8 (10)","10-GF(10), L",1.0,2,2,1,1,0,0,0,0,0,0,0,5,2,P
497,Eury Pérez,2025-06-09,22-055,MIA,@,PIT,"L, 3-10","GS-3, L",3.0,4,4,4,0,0,2,0,5,0,0,0,15,6,P
498,Tyler Phillips,2025-06-09,27-225,MIA,@,PIT,"L, 3-10",8-GF(8),1.0,2,1,1,0,0,0,0,0,0,0,0,5,2,P
499,Nick Pivetta,2025-06-09,32-115,SDP,,LAD,"L, 7-8 (10)",GS-4,4.0,8,5,4,1,1,2,0,3,0,0,0,23,11,P
500,Drew Pomeranz,2025-06-09,36-199,CHC,@,PHI,"L, 3-4 (11)",9-9,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,P
501,Ryan Pressly,2025-06-09,36-176,CHC,@,PHI,"L, 3-4 (11)",7-7,1.0,1,0,0,0,0,0,0,2,1,0,0,5,2,P
502,Sean Reynolds,2025-06-09,27-051,SDP,,LAD,"L, 7-8 (10)",6-6,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
503,Yariel Rodríguez,2025-06-09,28-091,TOR,@,STL,"W, 5-4 (10)","8-9, BW",1.1,2,2,2,0,1,0,0,2,0,0,0,6,2,P
504,Manuel Rodríguez,2025-06-09,28-307,TBR,@,BOS,"W, 10-8 (11)","7-8, H",1.0,2,0,0,0,0,1,0,1,0,0,0,6,3,P
505,Jordan Romano,2025-06-09,32-049,PHI,,CHC,"W, 4-3 (11)",10-10,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
506,Chris Sale,2025-06-09,36-071,ATL,@,MIL,"W, 7-1","GS-8, W",7.0,5,1,1,0,0,2,0,11,0,0,0,27,7,P
507,Tony Santillan,2025-06-09,28-055,CIN,@,CLE,"W, 7-4","8-8, H",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
508,Tanner Scott,2025-06-09,30-322,LAD,@,SDP,"W, 8-7 (10)","10-GF(10), S",1.0,1,1,0,1,0,0,0,1,0,0,0,4,1,P
509,Ian Seymour,2025-06-09,26-178,TBR,@,BOS,"W, 10-8 (11)","10-GF(11), BW",2.0,0,1,0,1,0,2,1,2,0,0,0,9,3,P
510,Chase Shugart,2025-06-09,28-228,PIT,,MIA,"W, 10-3",5-5,0.2,0,0,0,0,0,1,0,0,0,0,0,3,1,P
511,Gabe Speier,2025-06-09,30-058,SEA,@,ARI,"L, 4-8 (11)",6-6,0.1,0,0,0,0,0,1,0,0,0,0,0,2,1,P
512,Jeffrey Springs,2025-06-09,32-262,ATH,@,LAA,"L, 4-7","2-7, L",6.0,5,4,3,1,1,0,0,8,0,0,0,24,6,P
513,Matt Strahm,2025-06-09,33-209,PHI,,CHC,"W, 4-3 (11)","8-8,BS",1.0,1,1,1,0,1,1,0,0,0,0,0,5,2,P
514,Robert Suarez,2025-06-09,34-100,SDP,,LAD,"L, 7-8 (10)",9-9,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
515,Ryan Thompson,2025-06-09,32-348,ARI,,SEA,"W, 8-4 (11)","7-7, H",0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
516,Carlos Vargas,2025-06-09,25-239,SEA,@,ARI,"L, 4-8 (11)","10-GF(11), L",1.1,1,4,3,1,1,3,2,2,0,0,0,8,4,P
517,Alex Vesia,2025-06-09,29-059,LAD,@,SDP,"W, 8-7 (10)",8-8,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
518,Zack Wheeler,2025-06-09,35-010,PHI,,CHC,"W, 4-3 (11)",GS-6,6.0,3,1,1,0,1,1,0,7,0,0,1,23,5,P
519,Kirby Yates,2025-06-09,38-076,LAD,@,SDP,"W, 8-7 (10)","9-9, W",1.0,0,0,0,0,0,1,0,2,0,0,0,4,1,P
520,Ryan Zeferjahn,2025-06-09,27-101,LAA,,ATH,"W, 7-4","8-8, H",0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,P
